Order_ID,Date,Region,Category,Product,Quantity,Unit_Price,Discount(%),Sales,Profit,Payment_Mode
4646,2024-07-16,North,Sports,Football,4,4715,15,16031.0,1982.27,Cash on Delivery
4647,2024-01-12,West,Electronics,Mobile,1,1031,20,824.8,182.71,Net Banking
4648,2024-07-22,East,Home,Lamp,3,3405,10,9193.5,2592.14,Card
4649,2024-05-16,West,Books,Biography,5,2392,5,11362.0,2272.02,UPI
4650,2024-12-11,East,Electronics,Mobile,3,2878,10,7770.6,2318.56,Cash on Delivery
4651,2024-11-03,North,Sports,Gym Bag,1,2191,0,2191.0,592.11,UPI
4652,2024-10-27,South,Sports,Cricket Bat,4,1527,5,5802.6,1704.43,Net Banking
4653,2024-09-30,South,Sports,Tennis Racket,1,3945,5,3747.75,667.53,Card
4654,2024-11-05,East,Home,Chair,4,475,20,1520.0,210.88,UPI
4655,2024-07-29,West,Books,Novel,3,571,20,1370.4,168.15,Card
4656,2024-08-30,South,Home,Chair,3,4622,10,12479.4,2650.56,Card
4657,2024-12-30,North,Sports,Football,4,1714,15,5827.6,1664.31,Cash on Delivery
4658,2024-05-25,North,Books,Comics,3,1784,20,4281.6,1245.65,Cash on Delivery
4659,2024-12-22,West,Books,Dictionary,5,2997,10,13486.5,1721.38,UPI
4660,2024-01-07,West,Sports,Tennis Racket,2,4188,10,7538.4,1007.97,UPI
4661,2024-12-22,North,Electronics,Smart Watch,4,1976,10,7113.6,1146.76,Cash on Delivery
4662,2024-03-24,South,Home,Table,3,1262,15,3218.1,779.81,Card
4663,2024-08-26,West,Sports,Tennis Racket,1,678,0,678.0,80.07,UPI
4664,2024-05-02,South,Books,Novel,5,2625,10,11812.5,2240.76,UPI
4665,2024-03-29,East,Electronics,Headphones,5,2608,0,13040.0,3126.6,Cash on Delivery
4666,2024-03-27,East,Fashion,Shoes,2,4738,5,9002.2,2052.33,Net Banking
4667,2024-12-03,East,Books,Dictionary,4,4329,20,13852.8,4137.96,UPI
4668,2024-12-30,South,Fashion,Shirt,4,2968,15,10091.2,1561.95,Net Banking
4669,2024-09-25,North,Sports,Football,3,4540,20,10896.0,1372.67,UPI
4670,2024-02-29,East,Sports,Football,1,316,15,268.6,65.95,UPI
4671,2024-02-22,North,Sports,Football,3,3587,10,9684.9,1461.6,UPI
4672,2024-06-03,North,Books,Biography,5,4047,10,18211.5,4735.88,Card
4673,2024-05-29,East,Sports,Cricket Bat,2,2275,15,3867.5,1160.24,Net Banking
4674,2024-11-19,West,Books,Dictionary,1,762,15,647.7,137.35,UPI
4675,2024-10-08,South,Fashion,Shoes,2,3038,0,6076.0,798.17,UPI
4676,2024-12-06,West,Fashion,Jeans,4,4983,20,15945.6,1787.19,Net Banking
4677,2024-10-08,North,Sports,Gym Bag,2,4733,15,8046.1,1384.87,Card
4678,2024-02-25,West,Fashion,Shoes,1,3657,10,3291.3,594.09,Card
4679,2024-08-16,South,Electronics,Laptop,4,378,20,1209.6,324.85,UPI
4680,2024-12-26,West,Electronics,Mobile,5,797,20,3188.0,721.45,Net Banking
4681,2024-05-19,South,Sports,Cricket Bat,1,4385,0,4385.0,938.95,Card
4682,2024-12-16,South,Books,Comics,4,4328,10,15580.8,3243.38,Net Banking
4683,2024-06-23,East,Fashion,Jacket,1,4189,10,3770.1,884.61,Cash on Delivery
4684,2024-02-15,West,Sports,Tennis Racket,2,3798,15,6456.6,1155.95,Cash on Delivery
4685,2024-01-02,North,Books,Biography,4,2523,15,8578.2,1675.54,Cash on Delivery
4686,2024-04-01,East,Electronics,Mobile,3,1384,5,3944.4,442.57,Net Banking
4687,2024-06-25,North,Sports,Cricket Bat,2,1324,15,2250.8,523.67,Cash on Delivery
4688,2024-08-24,West,Fashion,Shoes,2,2278,0,4556.0,1013.06,UPI
4689,2024-03-16,West,Home,Chair,2,3044,0,6088.0,1135.63,Cash on Delivery
4690,2024-12-28,West,Fashion,Shoes,4,4220,10,15192.0,1890.41,Cash on Delivery
4691,2024-04-17,West,Books,Biography,5,502,0,2510.0,612.5,Cash on Delivery
4692,2024-05-12,South,Sports,Gym Bag,2,1414,15,2403.8,449.26,Card
4693,2024-04-22,East,Fashion,Jeans,4,1605,20,5136.0,750.76,Card
4694,2024-08-29,South,Sports,Cricket Bat,3,2003,0,6009.0,643.38,Card
4695,2024-04-14,East,Electronics,Laptop,2,2000,10,3600.0,1033.64,UPI
4696,2024-12-15,East,Sports,Football,2,1865,5,3543.5,982.89,Card
4697,2024-10-07,East,Electronics,Mobile,3,3565,0,10695.0,1343.04,Net Banking
4698,2024-12-17,West,Electronics,Headphones,2,3903,0,7806.0,1705.52,Cash on Delivery
4699,2024-05-31,West,Electronics,Smart Watch,5,3459,20,13836.0,1429.43,Net Banking
4700,2024-08-25,East,Home,Lamp,3,1480,0,4440.0,770.47,Card
4701,2024-11-18,West,Books,Biography,3,546,10,1474.2,208.23,Card
4702,2024-03-08,West,Sports,Cricket Bat,5,4636,10,20862.0,4659.49,Cash on Delivery
4703,2024-12-12,North,Books,Biography,2,4042,20,6467.2,1823.98,Net Banking
4704,2024-10-31,South,Books,Biography,1,3349,0,3349.0,494.33,UPI
4705,2024-03-06,West,Books,Comics,3,3272,0,9816.0,2318.41,UPI
4706,2024-07-25,West,Home,Chair,4,3858,20,12345.6,2234.03,UPI
4707,2024-10-17,East,Sports,Cricket Bat,4,3720,15,12648.0,1501.62,Cash on Delivery
4708,2024-01-01,South,Books,Dictionary,2,4883,20,7812.8,1341.26,UPI
4709,2024-02-22,South,Fashion,Shoes,3,1501,15,3827.55,674.52,Card
4710,2024-04-26,West,Home,Lamp,2,3918,10,7052.4,995.66,Net Banking
4711,2024-06-13,East,Books,Comics,5,2667,0,13335.0,1869.73,Cash on Delivery
4712,2024-09-19,East,Home,Sofa,4,3314,5,12593.2,1446.92,UPI
4713,2024-08-27,North,Sports,Cricket Bat,1,1525,0,1525.0,157.29,Card
4714,2024-04-14,West,Fashion,Jacket,2,1674,10,3013.2,744.76,Net Banking
4715,2024-11-02,South,Fashion,Jeans,3,4436,15,11311.8,1737.27,Card
4716,2024-06-03,West,Electronics,Smart Watch,1,1086,20,868.8,108.4,UPI
4717,2024-07-30,West,Books,Dictionary,1,3923,5,3726.85,1100.29,Card
4718,2024-11-10,West,Home,Lamp,5,4977,5,23640.75,5505.81,Cash on Delivery
4719,2024-11-02,North,Home,Lamp,4,3828,0,15312.0,3940.98,UPI
4720,2024-01-08,North,Fashion,Jacket,4,2697,10,9709.2,2210.79,UPI
4721,2024-05-10,West,Home,Lamp,2,2527,15,4295.9,803.62,Cash on Delivery
4722,2024-03-07,South,Sports,Cricket Bat,5,3908,20,15632.0,4321.26,Cash on Delivery
4723,2024-10-10,East,Books,Novel,4,3877,10,13957.2,3959.35,UPI
4724,2024-08-15,East,Fashion,Jacket,4,3925,0,15700.0,3433.32,Card
4725,2024-11-12,East,Home,Table,3,655,20,1572.0,414.82,Cash on Delivery
4726,2024-09-18,West,Fashion,Shirt,2,2949,0,5898.0,766.5,UPI
4727,2024-04-28,East,Books,Dictionary,4,1654,10,5954.4,1703.36,Cash on Delivery
4728,2024-02-22,West,Home,Lamp,5,3003,5,14264.25,4269.99,Card
4729,2024-04-17,North,Home,Sofa,2,4432,15,7534.4,849.12,UPI
4730,2024-10-27,West,Home,Lamp,5,2681,15,11394.25,2112.87,Cash on Delivery
4731,2024-10-25,West,Electronics,Mobile,4,2426,15,8248.4,1280.49,Net Banking
4732,2024-01-23,West,Electronics,Laptop,1,1825,5,1733.75,213.53,Cash on Delivery
4733,2024-11-22,East,Fashion,Jacket,3,4815,15,12278.25,2971.73,UPI
4734,2024-04-20,North,Books,Novel,3,1304,10,3520.8,719.04,Card
4735,2024-09-20,South,Fashion,Shoes,5,3707,15,15754.75,1579.48,Card
4736,2024-04-08,North,Home,Lamp,1,1670,20,1336.0,224.11,Net Banking
4737,2024-08-26,North,Books,Novel,1,861,5,817.95,221.76,Cash on Delivery
4738,2024-11-02,East,Electronics,Laptop,5,748,15,3179.0,793.27,UPI
4739,2024-03-02,South,Home,Chair,4,3361,0,13444.0,3702.71,Cash on Delivery
4740,2024-12-04,South,Books,Novel,5,3673,20,14692.0,2756.28,Net Banking
4741,2024-11-01,West,Sports,Football,1,4693,0,4693.0,1071.89,Card
4742,2024-03-19,East,Fashion,Jeans,1,4317,0,4317.0,949.88,UPI
4743,2024-03-24,South,Books,Biography,2,908,5,1725.2,268.94,Cash on Delivery
4744,2024-08-29,East,Fashion,Shirt,1,727,5,690.65,135.09,UPI
4745,2024-07-17,East,Sports,Tennis Racket,4,1565,15,5321.0,803.35,UPI
4746,2024-01-31,North,Sports,Football,2,3695,5,7020.5,1714.15,Card
4747,2024-02-26,North,Sports,Tennis Racket,4,2905,15,9877.0,2318.67,Card
4748,2024-12-08,North,Electronics,Smart Watch,1,4740,0,4740.0,1326.46,Card
4749,2024-10-24,South,Fashion,Jeans,1,1791,10,1611.9,276.34,Net Banking
4750,2024-11-03,West,Fashion,Shirt,2,2111,0,4222.0,1089.88,Cash on Delivery
4751,2024-10-07,North,Sports,Football,5,3469,0,17345.0,3714.33,Net Banking
4752,2024-01-26,East,Electronics,Headphones,1,3116,5,2960.2,348.74,Card
4753,2024-12-18,North,Fashion,Jacket,5,1303,15,5537.75,1424.34,UPI
4754,2024-12-20,East,Books,Novel,3,3634,0,10902.0,3001.2,UPI
4755,2024-08-05,North,Books,Dictionary,3,612,20,1468.8,393.87,Cash on Delivery
4756,2024-01-06,East,Books,Comics,3,4936,10,13327.2,1412.25,Net Banking
4757,2024-08-09,North,Books,Comics,4,1378,15,4685.2,714.28,Net Banking
4758,2024-02-10,East,Books,Biography,5,632,15,2686.0,407.14,Cash on Delivery
4759,2024-08-08,North,Home,Table,3,3241,15,8264.55,2363.52,Net Banking
4760,2024-11-05,South,Fashion,Shoes,5,2656,15,11288.0,2045.92,Net Banking
4761,2024-09-10,South,Electronics,Headphones,1,1084,15,921.4,265.02,Cash on Delivery
4762,2024-10-25,North,Fashion,Jacket,4,2704,15,9193.6,2556.07,Cash on Delivery
4763,2024-07-17,West,Electronics,Mobile,2,3953,15,6720.1,785.99,Net Banking
4764,2024-05-18,West,Fashion,Jacket,1,1853,10,1667.7,365.81,Card
4765,2024-09-11,West,Sports,Gym Bag,1,1323,15,1124.55,195.58,Card
4766,2024-03-08,North,Sports,Tennis Racket,2,815,10,1467.0,387.83,Net Banking
4767,2024-06-23,South,Fashion,Shirt,3,1512,10,4082.4,554.64,Card
4768,2024-11-03,West,Fashion,Shoes,1,305,20,244.0,40.07,Cash on Delivery
4769,2024-06-22,West,Sports,Football,2,1184,10,2131.2,620.52,UPI
4770,2024-03-01,East,Fashion,Shirt,2,3007,5,5713.3,1448.37,Card
4771,2024-05-27,East,Books,Comics,4,436,10,1569.6,349.27,Card
4772,2024-10-23,South,Fashion,Jeans,2,1312,0,2624.0,579.66,Card
4773,2024-10-02,South,Home,Lamp,1,2570,0,2570.0,401.45,UPI
4774,2024-12-18,East,Sports,Cricket Bat,2,4114,15,6993.8,1527.08,Card
4775,2024-04-26,South,Home,Chair,1,1240,15,1054.0,301.56,Card
4776,2024-11-30,West,Electronics,Mobile,5,4935,20,19740.0,2293.04,UPI
4777,2024-08-25,West,Electronics,Laptop,2,2845,5,5405.5,1592.92,Cash on Delivery
4778,2024-06-26,South,Books,Dictionary,3,3262,20,7828.8,1524.22,Cash on Delivery
4779,2024-04-10,South,Fashion,Jacket,3,4414,20,10593.6,3072.89,Card
4780,2024-04-13,East,Sports,Cricket Bat,3,2720,5,7752.0,974.06,Cash on Delivery
4781,2024-06-18,North,Home,Chair,4,4612,20,14758.4,3710.93,UPI
4782,2024-09-18,East,Electronics,Mobile,3,3294,5,9387.9,1979.0,Card
4783,2024-07-12,North,Sports,Cricket Bat,3,3915,15,9983.25,1942.37,Net Banking
4784,2024-01-29,West,Electronics,Mobile,3,2929,20,7029.6,1331.05,Card
4785,2024-02-22,South,Sports,Tennis Racket,1,2062,15,1752.7,369.98,Card
4786,2024-12-30,West,Home,Table,2,1080,0,2160.0,423.69,Cash on Delivery
4787,2024-02-11,East,Electronics,Headphones,2,331,0,662.0,68.22,Net Banking
4788,2024-06-08,East,Home,Lamp,2,3428,10,6170.4,1052.09,Net Banking
4789,2024-04-26,South,Home,Table,1,4222,0,4222.0,1106.82,Cash on Delivery
4790,2024-01-15,East,Fashion,Jeans,5,3993,5,18966.75,4256.98,Net Banking
4791,2024-07-05,North,Electronics,Laptop,2,2778,5,5278.2,838.7,Net Banking
4792,2024-09-19,West,Books,Comics,1,4647,20,3717.6,748.42,Net Banking
4793,2024-11-06,South,Sports,Football,1,3301,20,2640.8,576.1,Net Banking
4794,2024-10-25,West,Home,Table,4,2098,20,6713.6,842.64,Cash on Delivery
4795,2024-05-15,South,Electronics,Mobile,1,1612,5,1531.4,210.17,Cash on Delivery
4796,2024-06-08,West,Books,Novel,1,2674,15,2272.9,321.27,UPI
4797,2024-05-10,West,Books,Biography,5,4095,10,18427.5,3537.46,Net Banking
4798,2024-07-24,North,Electronics,Smart Watch,2,3598,15,6116.6,1114.6,Cash on Delivery
4799,2024-03-02,West,Electronics,Laptop,4,1440,5,5472.0,1482.7,Card
4800,2024-09-03,North,Fashion,Jeans,5,2041,20,8164.0,1494.56,Card
4801,2024-11-02,West,Books,Comics,2,3795,10,6831.0,1650.8,Card
4802,2024-10-18,North,Fashion,Jeans,3,3250,20,7800.0,2337.35,Net Banking
4803,2024-04-28,West,Fashion,Shirt,4,3552,0,14208.0,3942.56,Cash on Delivery
4804,2024-10-23,South,Electronics,Mobile,3,2467,5,7030.95,2107.15,Cash on Delivery
4805,2024-05-13,North,Books,Novel,5,2833,15,12040.25,2050.42,Card
4806,2024-08-30,North,Fashion,Shirt,4,2225,15,7565.0,1599.74,UPI
4807,2024-06-22,South,Electronics,Headphones,4,2367,20,7574.4,901.12,Net Banking
4808,2024-02-07,East,Books,Comics,5,3349,20,13396.0,3836.75,Card
4809,2024-04-09,West,Books,Biography,5,1916,0,9580.0,1357.63,Net Banking
4810,2024-08-31,West,Sports,Tennis Racket,2,4304,15,7316.8,1406.61,Net Banking
4811,2024-02-15,South,Sports,Tennis Racket,3,4879,15,12441.45,1423.06,Cash on Delivery
4812,2024-10-07,North,Sports,Tennis Racket,5,3134,5,14886.5,3794.36,UPI
4813,2024-12-13,South,Books,Comics,4,4325,5,16435.0,2274.57,UPI
4814,2024-04-24,North,Sports,Gym Bag,3,525,0,1575.0,187.1,UPI
4815,2024-04-11,East,Books,Novel,3,4606,0,13818.0,2232.48,Card
4816,2024-02-14,West,Sports,Tennis Racket,5,1580,0,7900.0,1203.25,UPI
4817,2024-06-08,North,Electronics,Smart Watch,4,2348,15,7983.2,1922.41,UPI
4818,2024-07-14,East,Books,Novel,4,2136,20,6835.2,1587.79,UPI
4819,2024-10-26,West,Sports,Gym Bag,2,3471,15,5900.7,804.27,UPI
4820,2024-04-24,North,Sports,Football,2,1886,15,3206.2,436.82,Cash on Delivery
4821,2024-05-16,East,Fashion,Shirt,5,3469,20,13876.0,2958.1,Card
4822,2024-09-07,North,Home,Sofa,3,3264,15,8323.2,1861.17,Card
4823,2024-08-26,North,Sports,Football,1,3049,10,2744.1,646.42,UPI
4824,2024-07-27,South,Sports,Cricket Bat,4,337,20,1078.4,199.29,Cash on Delivery
4825,2024-04-12,North,Books,Dictionary,1,4590,10,4131.0,969.59,Net Banking
4826,2024-07-29,West,Home,Sofa,5,2703,5,12839.25,3720.54,Card
4827,2024-07-21,West,Home,Lamp,1,1678,15,1426.3,199.9,Net Banking
4828,2024-12-01,East,Sports,Gym Bag,5,3525,10,15862.5,3919.15,Net Banking
4829,2024-06-30,East,Sports,Gym Bag,5,2471,15,10501.75,2614.06,Cash on Delivery
4830,2024-05-09,West,Fashion,Shoes,3,2919,0,8757.0,2131.28,Card
4831,2024-10-13,South,Electronics,Headphones,4,4356,5,16552.8,3643.32,UPI
4832,2024-08-13,East,Home,Sofa,2,2419,10,4354.2,1199.61,Card
4833,2024-04-11,North,Home,Lamp,4,4600,0,18400.0,3218.52,Card
4834,2024-05-06,West,Books,Comics,5,1844,5,8759.0,2140.03,UPI
4835,2024-08-31,East,Sports,Gym Bag,5,651,10,2929.5,768.36,UPI
4836,2024-04-21,South,Fashion,Jacket,1,2551,0,2551.0,434.56,Net Banking
4837,2024-07-27,North,Fashion,Shoes,3,1146,0,3438.0,895.37,Card
4838,2024-07-21,West,Home,Table,5,3837,5,18225.75,2559.23,Cash on Delivery
4839,2024-04-21,West,Sports,Tennis Racket,3,3528,15,8996.4,2241.12,Card
4840,2024-01-28,South,Fashion,Jacket,5,4187,10,18841.5,2304.16,Card
4841,2024-08-11,North,Books,Comics,1,1027,0,1027.0,139.47,Net Banking
4842,2024-10-30,North,Electronics,Smart Watch,5,2986,0,14930.0,2662.74,Cash on Delivery
4843,2024-08-06,West,Sports,Gym Bag,2,4546,5,8637.4,2584.04,UPI
4844,2024-05-18,East,Electronics,Headphones,2,2933,15,4986.1,1358.42,Cash on Delivery
4845,2024-08-27,East,Sports,Cricket Bat,1,3117,5,2961.15,538.87,Card
4846,2024-11-21,West,Electronics,Smart Watch,3,3844,15,9802.2,1098.75,UPI
4847,2024-02-18,South,Books,Novel,5,1793,5,8516.75,2355.81,Net Banking
4848,2024-12-10,South,Fashion,Shirt,2,4330,15,7361.0,1109.38,Cash on Delivery
4849,2024-12-21,South,Electronics,Mobile,4,3668,20,11737.6,2220.51,Cash on Delivery
4850,2024-11-24,West,Books,Novel,5,841,0,4205.0,948.62,Net Banking
4851,2024-09-27,North,Home,Chair,4,2489,0,9956.0,1983.15,Net Banking
4852,2024-04-26,West,Fashion,Shoes,5,2502,20,10008.0,2940.32,UPI
4853,2024-05-29,West,Home,Lamp,2,3845,10,6921.0,1605.58,UPI
4854,2024-03-01,West,Home,Table,2,4511,0,9022.0,2010.71,Card
4855,2024-11-15,West,Sports,Cricket Bat,3,2312,0,6936.0,1287.35,Cash on Delivery
4856,2024-10-27,East,Books,Comics,3,641,20,1538.4,326.75,Cash on Delivery
4857,2024-08-11,South,Fashion,Shirt,2,575,15,977.5,220.2,Cash on Delivery
4858,2024-04-15,South,Electronics,Headphones,4,743,0,2972.0,738.97,Card
4859,2024-05-05,West,Electronics,Mobile,4,1904,5,7235.2,754.39,Card
4860,2024-06-29,East,Home,Sofa,3,326,5,929.1,98.36,UPI
4861,2024-11-17,South,Home,Chair,4,2007,5,7626.6,801.95,Card
4862,2024-03-06,South,Books,Comics,1,4874,10,4386.6,442.5,Cash on Delivery
4863,2024-06-03,South,Fashion,Shirt,1,3449,20,2759.2,345.63,UPI
4864,2024-06-01,North,Books,Novel,5,2245,0,11225.0,3164.43,Cash on Delivery
4865,2024-11-03,West,Books,Comics,2,4528,10,8150.4,1537.92,Net Banking
4866,2024-07-10,South,Sports,Cricket Bat,3,2999,10,8097.3,1193.06,UPI
4867,2024-05-20,West,Electronics,Mobile,2,1838,20,2940.8,805.98,Net Banking
4868,2024-11-27,North,Fashion,Shoes,5,3112,5,14782.0,4052.7,Cash on Delivery
4869,2024-09-19,North,Sports,Gym Bag,3,3072,20,7372.8,797.76,UPI
4870,2024-12-11,East,Electronics,Smart Watch,3,2444,20,5865.6,1118.55,UPI
4871,2024-06-15,East,Home,Chair,5,4841,10,21784.5,4728.12,UPI
4872,2024-01-14,East,Electronics,Mobile,3,3635,10,9814.5,1062.07,Cash on Delivery
4873,2024-07-07,East,Sports,Gym Bag,3,3186,20,7646.4,1831.72,Card
4874,2024-06-02,North,Home,Chair,5,1398,5,6640.5,1257.23,Cash on Delivery
4875,2024-07-08,West,Sports,Gym Bag,4,2524,10,9086.4,1952.53,Card
4876,2024-10-27,South,Home,Chair,2,4513,15,7672.1,994.89,Cash on Delivery
4877,2024-06-18,West,Fashion,Jacket,5,615,0,3075.0,610.98,Cash on Delivery
4878,2024-08-11,East,Home,Lamp,5,3708,15,15759.0,4401.14,UPI
4879,2024-03-01,South,Sports,Cricket Bat,5,3092,15,13141.0,3046.06,Net Banking
4880,2024-08-18,East,Fashion,Shoes,5,2110,10,9495.0,2661.71,Card
4881,2024-03-19,East,Sports,Gym Bag,5,470,15,1997.5,320.05,Card
4882,2024-07-07,West,Sports,Cricket Bat,4,3252,5,12357.6,3226.0,Cash on Delivery
4883,2024-07-05,East,Electronics,Mobile,1,4366,0,4366.0,485.4,Cash on Delivery
4884,2024-08-10,East,Home,Table,3,3213,20,7711.2,2256.95,Cash on Delivery
4885,2024-12-24,West,Fashion,Shirt,5,2058,5,9775.5,1706.83,Net Banking
4886,2024-01-16,North,Sports,Gym Bag,5,3217,0,16085.0,2578.5,UPI
4887,2024-06-17,North,Books,Dictionary,3,1945,0,5835.0,1136.25,Cash on Delivery
4888,2024-10-11,South,Sports,Tennis Racket,1,4042,20,3233.6,473.08,Net Banking
4889,2024-11-26,South,Sports,Football,1,3742,0,3742.0,766.0,Cash on Delivery
4890,2024-02-17,North,Electronics,Laptop,3,3345,20,8028.0,1118.95,UPI
4891,2024-01-17,South,Electronics,Headphones,2,658,5,1250.2,226.51,UPI
4892,2024-04-04,South,Books,Biography,2,4974,15,8455.8,1256.52,UPI
4893,2024-09-27,West,Electronics,Mobile,5,1689,0,8445.0,1789.66,Card
4894,2024-07-25,West,Home,Lamp,5,1113,15,4730.25,1204.25,Net Banking
4895,2024-04-05,South,Fashion,Shoes,1,4753,5,4515.35,721.53,UPI
4896,2024-06-06,West,Home,Table,4,2692,15,9152.8,1424.35,Net Banking
4897,2024-09-10,East,Home,Chair,4,4877,5,18532.6,4694.29,Card
4898,2024-09-22,West,Books,Dictionary,2,3923,20,6276.8,1613.01,Cash on Delivery
4899,2024-07-17,West,Electronics,Smart Watch,3,2533,20,6079.2,1296.67,Cash on Delivery
4900,2024-10-18,North,Books,Dictionary,3,2407,15,6137.85,1614.8,Card
4901,2024-06-08,South,Books,Comics,1,2979,10,2681.1,701.42,Net Banking
4902,2024-10-11,East,Fashion,Jeans,1,1550,15,1317.5,340.5,UPI
4903,2024-03-03,East,Books,Dictionary,5,3483,15,14802.75,2718.67,UPI
4904,2024-05-16,South,Books,Biography,5,1495,5,7101.25,1654.58,Card
4905,2024-09-05,South,Sports,Gym Bag,2,729,5,1385.1,268.08,Card
4906,2024-06-03,North,Books,Comics,4,826,5,3138.8,636.98,Net Banking
4907,2024-06-16,West,Books,Comics,5,2303,0,11515.0,3289.24,Cash on Delivery
4908,2024-09-14,East,Books,Dictionary,4,3571,10,12855.6,3408.47,Net Banking
4909,2024-07-21,North,Sports,Football,3,3063,0,9189.0,2480.53,Card
4910,2024-03-25,East,Sports,Gym Bag,3,2462,5,7016.7,2060.26,Card
4911,2024-04-08,East,Sports,Football,4,1179,10,4244.4,1241.17,Cash on Delivery
4912,2024-08-14,South,Home,Lamp,1,803,10,722.7,94.08,Net Banking
4913,2024-11-19,North,Home,Sofa,3,1424,0,4272.0,640.42,UPI
4914,2024-04-30,East,Books,Novel,1,3087,15,2623.95,458.7,UPI
4915,2024-04-05,East,Fashion,Shoes,1,4751,0,4751.0,1069.84,Card
4916,2024-05-22,West,Fashion,Jacket,4,1977,5,7512.6,2034.73,UPI
4917,2024-09-08,South,Fashion,Jeans,5,1084,0,5420.0,978.0,UPI
4918,2024-06-27,East,Electronics,Laptop,2,1339,20,2142.4,249.17,Cash on Delivery
4919,2024-01-10,West,Sports,Tennis Racket,3,471,10,1271.7,342.66,Net Banking
4920,2024-01-23,West,Fashion,Shoes,1,1226,10,1103.4,157.91,Card
4921,2024-02-09,West,Home,Chair,4,3300,0,13200.0,1902.98,Net Banking
4922,2024-06-22,South,Electronics,Mobile,1,3588,20,2870.4,624.41,Cash on Delivery
4923,2024-01-23,North,Fashion,Jacket,3,3961,5,11288.85,3310.85,Card
4924,2024-04-01,North,Home,Table,5,1334,15,5669.5,886.71,UPI
4925,2024-07-24,West,Sports,Gym Bag,3,3561,0,10683.0,1443.35,Card
4926,2024-05-08,East,Electronics,Smart Watch,3,4479,0,13437.0,2468.43,Card
4927,2024-01-28,East,Sports,Tennis Racket,3,1527,15,3893.85,745.21,Card
4928,2024-01-04,West,Fashion,Jacket,1,1479,15,1257.15,307.76,UPI
4929,2024-06-12,West,Electronics,Headphones,5,4293,0,21465.0,3976.46,UPI
4930,2024-08-20,North,Sports,Football,2,981,20,1569.6,185.62,Net Banking
4931,2024-12-22,South,Books,Biography,2,3289,5,6249.1,1342.74,Card
4932,2024-02-11,East,Fashion,Shirt,3,4639,10,12525.3,3091.43,Cash on Delivery
4933,2024-02-25,West,Sports,Tennis Racket,1,3923,20,3138.4,500.14,Card
4934,2024-07-30,North,Books,Biography,2,2523,5,4793.7,858.98,Cash on Delivery
4935,2024-06-04,East,Books,Comics,1,4998,0,4998.0,642.43,UPI
4936,2024-02-20,East,Electronics,Laptop,3,4759,20,11421.6,1217.03,Cash on Delivery
4937,2024-08-01,South,Electronics,Mobile,3,3505,10,9463.5,2315.54,Card
4938,2024-08-26,North,Fashion,Jeans,3,4248,10,11469.6,2752.48,Card
4939,2024-01-17,East,Electronics,Laptop,1,3622,10,3259.8,478.07,Net Banking
4940,2024-06-23,West,Fashion,Shirt,1,2508,15,2131.8,239.4,Card
4941,2024-07-13,South,Books,Biography,2,4931,15,8382.7,993.41,Cash on Delivery
4942,2024-09-09,West,Books,Novel,4,3940,10,14184.0,1522.82,UPI
4943,2024-07-12,North,Fashion,Jeans,1,768,10,691.2,168.81,UPI
4944,2024-05-27,South,Books,Biography,1,4298,20,3438.4,489.55,Net Banking
4945,2024-06-30,East,Sports,Football,3,653,15,1665.15,283.2,Cash on Delivery
4946,2024-07-07,South,Fashion,Shoes,3,4126,0,12378.0,2881.47,Net Banking
4947,2024-08-05,West,Electronics,Headphones,2,401,15,681.7,141.52,Cash on Delivery
4948,2024-11-19,West,Fashion,Jeans,1,1611,15,1369.35,144.07,Card
4949,2024-03-01,North,Sports,Football,5,3872,20,15488.0,4215.03,UPI
4950,2024-10-11,West,Electronics,Mobile,1,857,20,685.6,106.73,UPI
4951,2024-12-07,North,Electronics,Smart Watch,1,1908,5,1812.6,362.37,Net Banking
4952,2024-01-26,East,Fashion,Shirt,5,4083,15,17352.75,4592.51,Net Banking
4953,2024-02-23,West,Electronics,Headphones,2,3459,20,5534.4,696.72,UPI
4954,2024-08-18,West,Books,Comics,5,3586,10,16137.0,3014.44,Net Banking
4955,2024-03-17,East,Fashion,Shoes,4,4911,0,19644.0,5855.83,Card
4956,2024-05-24,North,Electronics,Headphones,2,3317,15,5638.9,834.74,Net Banking
4957,2024-08-27,East,Books,Biography,1,699,15,594.15,101.83,Net Banking
4958,2024-02-27,West,Home,Sofa,2,3274,20,5238.4,650.24,Card
4959,2024-07-10,East,Sports,Gym Bag,5,3980,10,17910.0,3578.87,Card
4960,2024-03-04,East,Books,Comics,2,4699,5,8928.1,1558.57,Net Banking
4961,2024-05-10,South,Fashion,Shoes,1,957,20,765.6,107.21,Net Banking
4962,2024-10-26,South,Sports,Football,4,4321,0,17284.0,3724.12,Net Banking
4963,2024-05-05,South,Books,Biography,3,2257,0,6771.0,965.39,UPI
4964,2024-07-10,South,Books,Dictionary,1,2929,15,2489.65,513.05,Net Banking
4965,2024-03-10,East,Fashion,Jeans,3,1757,15,4480.35,1065.92,UPI
4966,2024-10-12,West,Books,Comics,3,4232,20,10156.8,1267.35,Card
4967,2024-03-06,South,Fashion,Jacket,3,3317,0,9951.0,1894.79,Card
4968,2024-05-05,North,Fashion,Jeans,4,4069,20,13020.8,2425.78,UPI
4969,2024-12-20,West,Books,Comics,3,754,10,2035.8,336.17,Net Banking
